Num,MolWt,ExactMolWt,HeavyAtomMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,BalabanJ,BertzCT,Chi0,Chi1,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,FractionCSP3,HallKierAlpha,HeavyAtomCount,Kappa1,Kappa2,Kappa3,LabuteASA,MolLogP,MolMR,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,RingCount,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,TPSA,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,MP
871,84.162,84.0939,72.066,36,0,1.83333,2.83333,3.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01032,336.56,15.1547,7.56538,3,1.25,0.625,0.1875,0.0625,15,7.25,0.625,0.1875,0.0625,38.5538,0,0,0,0,0,0,0,16.4491,0,0,0.666667,-0.26,6,0.460212,2.95097,3.74,56.734,2.3626,29.722,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.53104,18.7979,13.2248,13.7076,2.74152,0,0,0,0,0,0,16.4491,0,0,0,26.4496,0,12.1041,0,0,0,0,0,0,0,42.8987,12.1041,0,0,0,0,0,0,0,84.9516,0,0,-1.46192,0,0,-7.01447,-8.1419,0,0,7.40162,7.40162,1.45081,-3.53067,-135.72
872,150.221,150.104,136.109,60,0,1.81818,2.72727,3.36364,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07725,658.08,20.3868,10.7528,5.40825,2.70412,1.82912,1.02809,0.514047,19.4082,9.70412,1.82912,1.02809,0.514047,61.8562,0,0,0,0,0,0,0,19.1906,4.79454,0,0.5,-0.85,11,1.45705,3.03545,1.79345,87.4698,2.4879,46.302,0,1,1,0,1,0,0,0,1,0,1,3,0,0,0,0,4.79454,0,0,0,18.1562,31.5438,21.4513,4.11228,0,5.78325,0,0,0,1,23.9852,0,0,5.89396,26.4496,0,23.7293,0,0,5.78325,0,5.78325,4.79454,5.89396,45.6403,23.7293,0,0,0,0,0,0,17.07,105.397,12.3333,0,-3.10697,-5.64062,-1.56424,-7.35407,-8.48137,0,0,12.3333,12.3333,1.47984,-3.74815,25.2
873,114.944,115.059,108.896,42,0,1.44444,2.11111,2.55556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68554,422.769,11.7486,6.91279,4.52456,2.26228,1.40048,0.756141,0.37807,10.5246,5.41698,1.40048,0.756141,0.37807,31.9428,11.0263,0,0,0,6.06922,0,0,13.4164,0,0,0,-1.22506,9,1.88074,2.36468,1.33049,63.6752,-0.18332,39.335,0,1,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,5.26189,0,17.5476,14.7563,0,17.1157,7.77309,0,0,0,0,1,5.48303,7.93332,0,0,0,0,29.7331,0,6.06922,13.2359,5.4628,10.4445,0,11.3311,11.0465,24.1697,0,0,0,0,0,0,23.79,43.8216,0,8.62723,-0.654259,0,-0.369541,0,0,-1.59172,0,8.62723,8.62723,0.301852,-1.59172,114
874,129.203,129.115,114.083,54,0,1.33333,1.88889,2.22222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08558,410.012,19.9916,10.1927,4.35546,1.90618,1.18989,0.564894,0.216287,19.3555,9.31443,1.18989,0.564894,0.216287,44.9072,0,0,0,0,0,0,10.3652,20.6218,0,0,0.857143,-0.53,9,0.936092,3.48682,2.49227,77.7337,2.1286,38.8975,1,2,0,0,0,0,0,0,2,1,2,7,0,0,0,5.20953,0,0,0,0,32.5633,11.7879,19.1906,5.71169,0,0,0,0,1.4312,0,25.8314,0,0,16.9436,27.4076,0,0,0,0,5.71169,0,10.9212,0,11.7879,46.5982,5.15571,1.4312,0,0,0,0,0,32.59,109.566,0,6.07745,-1.92593,-7.82222,0,0,-15.2285,0,0,7.86058,7.86058,1.92593,-3.91111,34
875,134.178,134.073,124.098,52,0,1.6,2.4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76173,545.576,15.8259,9.06749,4.90825,2.45412,1.45412,0.789562,0.426031,14.9082,7.36237,1.45412,0.789562,0.426031,54.4387,0,0,0,0,0,0,5.10881,13.768,0,0,0.111111,-1.24,10,1.49886,3.06288,1.62172,74.7672,2.1207,42.0078,1,1,0,0,0,1,0,1,1,1,1,3,0,0,0,5.10881,0,0,0,6.53104,18.1369,24.0212,2.74152,9.59531,5.74951,0,0,1.4312,0,1,17.4456,1.4312,0,0,6.37292,0,42.3162,0,5.74951,0,0,6.54001,6.37292,0,17.9003,36.7528,0,0,0,0,5.74951,0,20.23,73.7215,0,3.9926,-0.768241,-0.660157,-4.23638,-2.83417,-1.13178,0,0,7.69311,7.69311,0.660157,-2.83417,15.8
876,130.231,130.136,112.087,56,0,1,1.66667,2.33333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65228,542.055,22.7071,11.3107,4.40825,1.95412,0.852062,0.363531,0.150516,22.4082,10.8624,0.852062,0.363531,0.150516,51.6484,0,0,0,0,0,0,5.10881,24.7341,0,0,1,-0.04,9,0.842412,7.96,7.96,83.4642,2.3392,40.4618,1,1,0,0,0,0,0,0,1,1,1,8,0,0,0,5.10881,0,0,0,0,38.7165,6.37292,27.1204,2.74152,0,0,1.4312,0,0,0,28.4117,1.4312,0,0,45.0894,6.55899,0,0,0,0,0,13.099,0,0,68.3923,0,0,0,0,0,0,0,20.23,132.968,0,3.42517,0,0,0,-25.2686,-7.62476,0,0,7.68542,7.68542,3.42517,-4.33583,-15
877,114.188,114.104,100.076,48,0,1.375,2.125,2.75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29328,444.598,18.5774,9.19338,3.90825,1.70412,0.727062,0.301031,0.119266,17.9082,8.70412,0.727062,0.301031,0.119266,44.9787,0,0,0,0,0,0,0,19.1906,4.79454,0,0.857143,-0.33,8,0.798668,6.67,5.67,70.76,2.1557,34.823,0,1,0,0,0,0,0,0,1,0,1,6,0,0,0,4.79454,0,0,0,0,25.9707,6.37292,24.1928,0,7.63297,0,0,0,0,0,23.9852,0,0,0,38.7165,0,0,0,0,6.26221,0,6.26221,4.79454,0,57.9071,0,0,0,0,0,0,0,17.07,101.006,10.89,0,0,0,0,-22.0462,-3.68292,0,0,10.89,10.89,2.18831,-4.08521,-42.8
878,164.212,164.106,152.116,64,0,0.916667,1.25,1.41667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70938,497.12,19.8284,10.3284,5.78885,2.59443,1.84443,0.673607,0.194721,17.7889,8.59443,1.84443,0.673607,0.194721,38.4854,0,0,12.1384,0,0,0,10.2285,26.9729,0,0,0.75,-1.42,12,2.08504,3.31761,3.67628,89.3854,2.04296,44.24,0,4,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,20.7523,0,0,27.4076,16.4491,12.1384,0,11.0779,0,0,0,0,16.4491,10.5238,0,10.2285,38.4854,0,0,0,12.1384,0,0,11.0779,0,22.6622,43.8567,10.2285,0,0,0,0,0,0,72.3,86.429,0,23.6478,-7.05833,0,1.86573,0,-14.3842,0,0,9.03503,9.03503,0.932866,-3.59605,101.5
879,82.146,82.0782,72.066,34,0,1.33333,1.83333,2.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66493,295.218,13.3094,6.95812,3,1.25,0.5,0.1875,0.0625,13,6.25,0.5,0.1875,0.0625,37.9121,0,0,0,0,0,0,0,13.7076,0,0,0.333333,-0.52,6,0.524565,4.48,3.48,53.2345,2.1386,29.628,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13.0621,12.1041,12.7458,5.48303,8.22455,0,0,0,0,0,0,13.7076,0,0,0,12.7458,0,25.1662,0,0,0,0,0,0,0,26.4534,25.1662,0,0,0,0,0,0,0,70.2543,0,0,0,0,-2.46574,-6.20185,-2.42003,0,0,7.27454,7.27454,1.21001,-3.10093,-140.7
880,154.172,154.053,148.124,56,0,1.16667,2,2.83333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.17728,719.096,13.6104,8.39595,5.89443,3.17082,2.05902,1.37812,0.856763,11.8944,6.17082,2.05902,1.37812,0.856763,36.385,16.4664,0,0,0,6.06922,0,4.98398,13.4864,0,0,0,-1.88,12,2.87186,2.63029,0.922844,78.5201,2.10648,46.458,0,2,0,0,0,1,1,2,2,0,2,0,0,0,0,0,4.98398,0,5.26189,0,18.1273,12.0848,11.5591,25.3739,0,0,0,0,0,2,8.22455,5.26189,4.98398,0,0,0,41.9484,0,6.06922,10.9029,0,4.98398,0,11.3311,13.788,36.385,0,10.9029,0,0,0,0,36.68,45.3615,3.66333,8.87571,-0.406898,0,-0.511269,-0.482333,0,0,0,8.98265,8.98265,0.106944,-0.483398,103.5
881,86.178,86.1096,72.066,38,0,0.833333,1.33333,1.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08275,318.841,17,8.25,3,1.25,0.5,0.1875,0.0625,17,8.25,0.5,0.1875,0.0625,39.1955,0,0,0,0,0,0,0,19.1906,0,0,1,0,6,0.415512,5,4,60.2335,2.5866,29.816,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,39.1955,0,19.1906,0,0,0,0,0,0,0,19.1906,0,0,0,39.1955,0,0,0,0,0,0,0,0,0,58.3861,0,0,0,0,0,0,0,0,100.111,0,0,0,0,0,-15.4062,-7.20502,0,0,7.38958,7.38958,3.60251,-3.91354,-80.56
882,131.178,131.074,122.106,50,0,1.3,1.9,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83493,537.519,15.1712,8.44741,4.94721,2.47361,1.4868,0.805902,0.430902,13.9472,6.97361,1.4868,0.805902,0.430902,48.5214,0,0,0,6.06922,0,0,0,17.5987,0,0,0.222222,-1.29,10,1.65078,3.02636,1.59544,73.5635,2.0611,40.496,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,5.26189,0,29.7331,12.4153,6.85379,17.9252,0,0,0,0,0,1,12.3368,5.26189,0,0,13.2248,0,35.2966,0,6.06922,0,0,0,6.37292,18.183,23.4637,24.1697,0,0,0,0,0,0,23.79,66.5887,0,8.68208,-1.52964,0,-2.16242,-2.72913,-2.84955,0,0,8.68208,8.68208,0.751852,-2.84955,18
883,154.172,154.053,148.124,56,0,1.08333,1.83333,2.66667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.13214,719.096,13.6104,8.39595,5.89443,3.17082,2.04582,1.30312,0.794611,11.8944,6.17082,2.04582,1.30312,0.794611,36.2545,16.5969,0,0,0,6.06922,0,4.98398,13.4864,0,0,0,-1.88,12,2.87186,2.63029,1.01686,78.5201,2.10648,46.458,0,2,0,0,0,1,1,2,2,0,2,0,0,0,0,0,0,4.98398,5.26189,0,18.1273,18.1273,5.38622,13.7413,11.7631,0,0,0,0,2,8.22455,5.26189,4.98398,0,0,0,41.9484,0,6.06922,10.9029,0,4.98398,0,11.3311,13.9185,36.2545,0,10.9029,0,0,0,0,36.68,45.5782,3.73694,8.64432,-0.475851,0,-0.983589,0,0,0,0,8.77858,8.77858,0.134259,-0.479715,95
884,137.569,137.003,133.537,44,0,1.33333,2,2.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69101,380.929,10.1712,6.00211,5.08111,2.54055,1.67875,1.03701,0.511025,8.32518,4.16259,1.30079,0.75354,0.374276,18.1273,16.6285,0,0,0,6.06922,0,0,22.3459,0,0,0,-1,9,2.72222,2.52,1.21528,64.1121,2.21168,36.167,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,5.26189,0,23.6858,12.0848,0,16.0691,6.06922,0,0,0,0,1,5.48303,5.26189,0,0,0,0,34.7558,0,6.06922,11.6009,0,0,0,11.3311,11.0465,24.1697,5.02263,0,0,0,0,11.6009,23.79,28.9574,0,8.32846,-0.215123,0,-0.00216049,0,0,0,5.54255,8.5567,8.5567,0.215123,-0.438935,46.3
885,109.172,109.089,98.084,44,0,1.125,1.625,2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82902,414.45,15.7071,8.06066,3.94721,1.97361,1.1118,0.611803,0.305902,14.9472,7.47361,1.1118,0.611803,0.305902,37.7586,0,0,6.06922,0,0,0,0,20.3402,0,0,0.857143,-0.51,8,0.922778,2.71378,1.22895,65.7703,2.09028,32.188,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,5.26189,0,19.1188,12.7458,20.9723,6.06922,0,0,0,0,0,1,15.0783,5.26189,0,5.89396,31.8646,0,0,0,6.06922,0,0,0,0,17.2251,46.943,0,0,0,0,0,0,0,23.79,82.3527,0,8.8829,0,-3.43194,0.979861,-17.7835,0,0,0,8.8829,8.8829,0.979861,-3.56292,11
886,118.245,118.082,104.133,44,0,1.28571,2.14286,2.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13702,379.416,17.7071,8.81066,4.22474,1.86237,0.806186,0.340593,0.139047,17.4082,8.36237,0.602062,0.238531,0.0880155,50.5812,0,0,0,0,0,0,0,18.9437,0,0,1,0.35,7,0.715659,6.35,6.35,71.0695,2.4965,37.995,0,0,0,0,0,0,0,0,1,1,1,6,0,0,0,0,0,0,12.5327,0,25.9707,12.0779,17.8199,0,1.1238,0,0,0,0,0,17.8199,1.1238,0,0,32.3436,5.70496,0,0,0,12.5327,0,6.82876,0,0,50.1635,0,0,0,0,0,0,12.5327,0,101.831,0,0,-3.22751,0,0,-15.2069,-3.59648,0,-0.466271,7.51625,7.51625,0.466271,-3.89104,-21
887,142.161,142.053,136.113,52,0,1.36364,2.18182,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18796,681.567,12.9033,7.91279,5.39443,2.92082,1.93402,1.30902,0.819263,11.3944,5.86803,1.93402,1.30902,0.819263,30.3426,16.4664,4.977,0,0,6.06922,0,0,13.5275,0,0,0,-1.75,11,2.3842,2.1355,0.785894,72.5676,2.03958,43.0137,1,2,0,0,0,1,1,2,1,1,2,0,0,0,0,4.977,0,0,5.26189,0,18.1273,6.04242,17.0758,12.4172,6.06922,1.41184,0,0,0,2,8.26563,5.26189,4.977,0,0,0,35.906,0,6.06922,10.9029,0,4.977,0,11.3311,12.4172,30.3426,1.41184,10.9029,0,0,0,0,39.58,45.3013,0.547361,8.81515,-0.347639,0,-0.0471873,-0.435648,0,0,0,8.88599,8.88599,0.0708333,-0.474084,180.5
888,84.162,84.0939,72.066,36,0,1.66667,2.66667,3.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88344,342.069,15.1547,7.60406,3,1.25,0.5,0.1875,0.0625,15,7.25,0.5,0.1875,0.0625,38.5538,0,0,0,0,0,0,0,16.4491,0,0,0.666667,-0.26,6,0.460212,4.74,3.74,56.734,2.3626,29.722,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.53104,25.6498,6.37292,12.3368,4.11228,0,0,0,0,0,0,16.4491,0,0,0,25.9707,0,12.5831,0,0,0,0,0,0,0,42.4198,12.5831,0,0,0,0,0,0,0,85.1345,0,0,0,0,-1.41609,-10.5926,-4.79244,0,0,7.34688,7.34688,1.34239,-3.6015,-139.78
889,84.162,84.0939,72.066,36,0,1.5,2.16667,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05946,308.56,15.1547,7.56538,3,1.25,0.625,0.25,0.03125,15,7.25,0.625,0.25,0.03125,38.5538,0,0,0,0,0,0,0,16.4491,0,0,0.666667,-0.26,6,0.460212,2.95097,2.00738,56.734,2.3626,29.722,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25.8079,12.7458,13.7076,2.74152,0,0,0,0,0,0,16.4491,0,0,0,26.4496,0,12.1041,0,0,0,0,0,0,0,42.8987,12.1041,0,0,0,0,0,0,0,84.9139,0,0,-1.50463,0,0,-6.82593,-8.25,0,0,7.31725,7.31725,1.48866,-3.41296,-131.5
890,136.198,136.1,124.102,54,0,0.9,1.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37673,428.186,18.4142,9.37132,4.89443,2.19721,1.72361,0.89791,0.167705,16.8944,8.19721,1.72361,0.89791,0.167705,38.2375,0,0,12.1384,0,0,0,0,16.4491,10.5238,0,0.75,-1.02,10,1.43249,2.30762,1.27715,78.9387,2.08596,38.788,0,2,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,10.5238,0,0,27.4076,16.4491,22.9684,0,0,0,0,0,0,16.4491,10.5238,0,10.83,27.4076,0,0,0,12.1384,0,0,0,0,33.4922,43.8567,0,0,0,0,0,0,0,47.58,87.7367,0,18.4401,-7.86458,0,1.66583,0,-15.4781,0,0,9.22007,9.22007,0.832917,-3.93229,170.5
891,186.21,186.068,176.13,70,0,0.857143,1.28571,1.64286,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02453,745.843,18.7735,10.7081,6.8165,3.65825,2.65825,1.84575,1.13016,16.8165,8.65825,2.65825,1.84575,1.13016,71.7131,0,0,0,0,0,0,0,13.7076,9.58907,0,0.166667,-1.7,14,2.89301,2.90911,1.03769,96.2984,2.402,53.477,0,2,1,0,1,1,0,1,2,0,2,2,0,0,0,0,9.58907,0,0,0,24.1697,13.7038,30.4977,5.48303,0,11.5665,0,0,0,2,23.2967,0,0,0,13.7038,0,46.4428,0,0,11.5665,0,11.5665,0,0,48.1273,35.3159,0,0,0,0,0,0,34.14,74.8462,25.0693,0,-4.0923,-2.80051,-3.39293,0,-6.46305,0,0,12.5346,12.5346,0.814699,-3.23152,127
892,148.209,148.1,136.113,58,0,1.36364,2,2.63636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57424,598.397,18.3259,10.1913,5.39443,2.64721,1.52221,0.736803,0.393402,17.3944,8.59443,1.52221,0.736803,0.393402,55.3149,5.41882,0,0,0,0,0,5.10141,16.4902,0,0,0.222222,-1.31,11,1.55541,3.76048,2.84605,83.8593,2.4943,48.8477,1,2,0,0,0,1,0,1,2,1,2,4,0,0,0,0,5.41882,0,5.10141,0,18.1273,25.7886,13.9362,12.5412,0,1.41184,0,0,0,1,16.4902,0,0,5.10141,13.7038,5.41882,30.2121,0,0,11.3991,5.41882,5.71169,0,0,28.7821,35.3135,1.41184,0,0,5.68739,0,0,24.39,88.2312,0,3.14659,-2.12254,0,-3.80658,0,-6.28198,0,0,7.63723,7.63723,0.0751389,-3.14099,42
